ID,Area,Location,No_of_Bedrooms,New/Resale,Gymnasium,Lift_Available,Car_Parking,Maintenance_Staff,24x7_Security,Children_Play_Area,Clubhouse,Intercom,Landscaped_Gardens,Indoor_Games,Gas_Connection,Jogging_Track,Swimming_Pool,Price
306,1470,Sector12 Kamothe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,11000000
307,610,Sector9 Kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,6000000
308,1180,Sector12 Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9200000
309,1735,Sector9 Kamothe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,15000000
310,1230,Sector 17 Ulwe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,11000000
311,599,Sector 17 Ulwe,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,4500000
312,980,Sector9 Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8800000
313,1654,Sector9 Kamothe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,16500000
314,1665,Sector 17 Ulwe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,16800000
315,1640,Sector 17 Ulwe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,16299999
316,1650,Sector 17 Ulwe,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,15500000
317,980,Taloja,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4900000
318,730,Rutu Enclave,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3400000
319,1020,taloja panchanand,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4800000
320,1075,Virar West,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,6200000
321,1600,Chembur,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,33700000
322,2800,Central Avenue,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,50100000
323,715,Chembur,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10700000
324,1016,Chembur,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15000000
325,1000,Chembur,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,18500000
326,1100,Chembur,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17600000
327,578,Sector 20 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5000000
328,650,Sector 22 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5000000
329,600,Sector 21 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4000000
330,600,Sector 22 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5000000
331,625,Sector 18 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6250000
332,600,Sector 22 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4800000
333,560,Sector-5 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3800000
334,580,Sector-6A Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3600000
335,530,Sector 11 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4400000
336,650,Sector-18 Ulwe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5000000
337,1450,Sector 21 Kamothe,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,9000000
338,380,Sector-12 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2600000
339,400,Navi Basti,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600000
340,620,azad nagar,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,21000000
341,1250,Chembur,2,1,0,1,1,1,1,0,1,1,1,0,0,1,0,19600000
342,1067,Sindhi Society Chembur,2,1,1,1,1,1,1,1,0,1,1,0,0,0,1,18600000
343,1200,Chembur,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,21500000
344,780,Kurla,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,11000000
345,1020,Sahkar Nagar,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,13799999
346,671,Deonar,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,14000000
347,1650,Kharghar,3,0,1,1,1,1,1,1,1,1,1,0,0,1,1,22000000
348,1360,Kharghar,2,0,1,1,1,0,1,1,1,0,0,0,0,1,1,14500000
349,1600,Kandivali East,3,0,1,1,1,0,1,1,1,1,1,0,1,1,1,25000000
350,1250,Kharghar,2,0,1,1,1,0,1,1,1,0,1,0,1,1,1,11500000
351,750,Taloja,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,4000000
352,450,Taloja,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2500000
353,410,Taloja,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2300000
354,1168,Lower Parel,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45000000
355,516,Thane,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5700000
356,900,Jankalyan Nagar,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,9600000
357,600,Badlapur,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,2010000
358,575,Badlapur,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2005000
359,675,Ambarnath,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,2548000
360,660,Ambarnath,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,2492000
361,640,Ambarnath,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,2418000
362,690,Ambernath West,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,2400000
363,900,Vakola,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,21700000
364,1150,Jankalyan Nagar,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,16700000
365,350,Jankalyan Nagar,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,2900000
366,950,Jankalyan Nagar,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,11500000
367,620,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,4000000
368,980,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6400000
369,950,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,1,6900000
370,890,Sector 17 Ulwe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7500000
371,619,Kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,5425000
372,710,Kamothe,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,5700000
373,887,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7100000
374,1005,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7800000
375,950,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,5900000
376,660,Kamothe Sector 16,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,6200000
377,650,Sector 17 Ulwe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,5500000
378,650,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,5000000
379,638,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,4050000
380,675,Kamothe,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,5050000
381,890,Sector 17 Ulwe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7400000
382,1006,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6800000
383,420,Kamothe,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,3000000
384,850,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,5200000
385,1005,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6700000
386,900,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6900000
387,940,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7950000
388,620,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,5460000
389,650,Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,4950000
390,1000,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7000000
391,1100,Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8575000
392,600,Kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,4800000
393,350,Sector 17 Ulwe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,2700000
394,940,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7900000
395,900,Almeida Park,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,36000000
396,700,Khar,2,0,0,1,1,0,1,1,0,1,1,0,0,0,0,35000000
397,850,Bandra West,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,30000000
398,800,Pali Hill,2,0,0,0,0,0,1,1,0,1,0,0,1,0,1,35000000
399,800,15th Road,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35000000
400,770,Palghar,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2100000
401,989,Chembur,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,14500000
402,1550,Kharghar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14900000
403,550,Sector13 Kharghar,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3700000
404,416,Sector 20 Kharghar,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2700000
405,510,Kharghar,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,3850000
406,305,Kharghar,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,2850000
407,1251,Kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,12100000
408,989,Kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,6800000
409,850,Kharghar,2,0,1,1,1,1,1,0,1,0,0,0,0,1,1,6000000
410,989,Kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,6850000
411,900,Kharghar,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5500000
412,1500,Sector 21 Kharghar,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,9200000
413,650,Sector 12 Kharghar,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,5000000
414,1750,Kharghar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,17500000
415,1240,Kharghar,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,9400000
416,1560,Kharghar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,16500000
417,640,Kharghar,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3700000
418,350,Sector 21 Kharghar,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2700000
419,1050,Kharghar,2,0,1,1,1,1,1,0,1,1,1,1,0,1,1,8000000
420,1770,Kharghar,3,0,1,1,1,1,1,1,1,0,1,0,1,1,1,22000000
421,1230,Kharghar,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,10200000
422,450,Kharghar,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3100000
423,655,Kharghar,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,5500000
424,780,Santacruz West,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,32799999
425,550,Vivek Vidyalaya Marg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11000000
426,510,Goregaon West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000
427,1270,Goregaon West,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,17000000
428,558,Vasai east,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,2900000
429,1237,Nahur,3,1,1,1,1,0,1,1,0,0,1,1,0,1,1,36100000
430,715,Badlapur West,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,3682000
431,1179,Thane West,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1,11600000
432,495,Thane,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2100000
433,570,Panvel,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2700000
434,575,Kalyan,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3600000
435,675,Badlapur East,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2865000
436,634,Ambernath West,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,2374000
437,580,Mira Bhayandar,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,5200000
438,1185,Malad West,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,14000000
439,2665,Goregaon West,3,0,1,1,1,0,1,1,1,0,1,1,1,1,1,62500000
440,1305,Malad West,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,26500000
441,995,Malad West,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,13000000
442,1014,Malad West,2,1,1,1,1,1,1,1,0,0,1,0,0,1,1,10600000
443,756,Juhu,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,11000000
444,670,Kalyan,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,3985000
445,500,Naigaon East,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2200000
446,500,Naigaon East,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,2300000
447,673,Ambarnath,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,2650000
448,650,Mira Road East,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,4600000
449,735,Ulwe,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,5000000
450,952,Sector 21 Ulwe,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,7200000
451,1141,Bandra East,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,72000000
452,1150,Dronagiri,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,6100000
453,1250,Nerul,2,1,1,1,1,0,1,1,1,0,0,0,1,1,0,18500000
454,650,Karanjade,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,4700000
455,690,Karanjade,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,4100000
456,670,Karanjade,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,4000000
457,654,Karanjade,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,4300000
458,630,Karanjade,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,3950000
459,635,Karanjade,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,3850000
460,1750,Sanpada,3,1,0,1,1,0,1,0,0,1,1,0,1,1,0,22500000
461,1250,Sanpada,2,1,0,1,1,0,1,0,0,1,0,0,1,1,0,17000000
462,687,Sector-18 Ulwe,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,6000000
463,1310,Sector-8 Ulwe,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,11100000
464,690,Dronagiri,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,3500000
465,1070,Dronagiri,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5200000
466,540,Ulwe,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,5800000
467,1135,Ulwe,2,1,0,1,1,1,1,0,0,1,0,0,1,0,0,6200000
468,3000,Sector-3 Ulwe,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,27500000
469,1500,Sector-3 Ulwe,3,0,0,1,1,0,1,1,1,1,1,0,0,1,1,15500000
470,1440,Sector-3 Ulwe,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1,13799999
471,704,Dronagiri,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,3400000
472,688,Dronagiri,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,3500000
473,667,Sector 17 Ulwe,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,5200000
474,625,Dronagiri,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,2400000
475,650,Sector 23 Ulwe,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,4900000
476,610,Ulwe,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,4500000
477,1560,Ulwe,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14500000
478,1150,Sector 17 Ulwe,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,8200000
479,2130,Nerul,3,0,1,1,1,1,1,1,0,1,1,1,1,1,1,29500000
480,665,Sector 17 Ulwe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4900000
481,1155,Dronagiri,2,1,0,1,1,1,1,1,0,0,1,0,1,1,0,5000000
482,1120,Dronagiri,2,1,1,1,1,1,1,1,0,0,1,0,1,1,1,5300000
483,1000,Sector 17 Ulwe,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,7000000
484,690,Sector 23 Ulwe,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,3588000
485,655,Sector 17 Ulwe,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,3800000
486,655,Sector 17 Ulwe,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,3500000
487,650,ULWE SECTOR 19,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,3700000
488,1220,Ulwe,2,1,1,1,1,1,1,1,0,1,1,1,0,1,1,8500000
489,700,Ulwe,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,4900000
490,547,Ghodbunder Road,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,5400000
491,1435,Juhu,3,1,1,1,1,0,1,0,0,1,0,0,0,1,1,60100000
492,650,Dronagiri,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,3000000
493,665,Dronagiri,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,3650000
494,690,Dronagiri,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,4200000
495,675,Dronagiri,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,3001000
496,1250,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,6800000
497,625,Karanjade,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,3300000
498,530,Karanjade,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,2850000
499,395,Karanjade,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,2100000
500,1090,Karanjade,2,1,0,1,1,1,1,0,0,1,1,1,0,1,0,6300000
501,1010,Karanjade,2,1,0,1,1,1,1,0,0,1,1,1,0,1,0,6400000
502,1010,Karanjade,2,1,0,1,1,1,1,0,0,1,1,1,0,1,0,6000000
503,568,Bhiwandi,2,1,1,1,1,1,1,1,0,1,1,0,0,1,0,4000000
504,1107,Vasai,3,1,0,1,1,0,1,0,0,0,1,0,0,0,0,7500000
505,605,Nala Sopara,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,2580000
506,850,Nala Sopara,2,1,1,1,1,0,1,1,0,1,1,1,0,1,1,3594000
507,778,Vasai,2,1,0,1,1,1,1,1,0,0,1,0,0,0,0,5760000
508,802,Bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,6952000
509,570,Nala Sopara,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,2451000
510,829,Bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,6137000
511,710,Mira Road East,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,5600000
512,1227,Bhiwandi,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,8600000
513,1108,Bhiwandi,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,8100000
514,1032,Bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,8100000
515,985,Bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,7500000
516,880,Bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,6800000
517,829,Bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,6200000
518,802,Bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,5600000
519,709,Nala Sopara,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,6000000
520,534,Nala Sopara,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,4100000
521,965,Nala Sopara,2,1,0,1,1,1,1,1,0,1,1,0,0,0,0,4800000
522,730,Nala Sopara,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,3700000
523,930,Vasai,2,1,0,1,1,1,1,1,0,1,1,1,0,1,0,4600000
524,650,Vasai,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,3350000
525,2350,Dadar East,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,85000000
526,650,Dahisar,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,6500000
527,1462,Ghatkopar,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,18000000
528,676,Ghatkopar,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,8500000
529,2904,Worli,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,125000000
530,1500,Breach Candy,2,0,0,0,1,1,1,0,0,1,0,0,1,0,0,80000000
531,1638,Wadala,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1,28800000
532,1701,Wadala,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1,30000000
533,2376,Wadala,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1,45100000
534,2061,Wadala,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1,39200000
535,1431,Wadala,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1,25400000
536,1050,Kandivali West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,0,15200000
537,1260,Andheri East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,20000000
538,1404,Goregaon East,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1,29000000
539,1200,Malad East,3,1,1,1,0,0,1,1,1,0,1,1,0,1,1,30000000
540,1413,Worli South Mumbai,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,46500000
541,2016,Andheri East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,33400000
542,574,Asangaon,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,2035000
543,507,Thane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500000
544,1151,Koparkhairane Station Road,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,12500000
545,550,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6600000
546,565,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6900000
547,547,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6800000
548,556,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6700000
549,950,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,3000000
550,600,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,4500000
551,600,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,5300000
552,600,Thane,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,3000000
553,800,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,4500000
554,275,Thane,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,5300000
555,1050,Koparkhairane Station Road,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,10500000
556,1155,Koparkhairane Station Road,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,10000000
557,1350,Sector 17 Ulwe,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,16000000
558,1760,Kopar Khairane Sector 19A,3,0,0,1,1,1,1,0,1,0,0,0,0,0,0,17000000
559,1650,Koper Khairane,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,11700000
560,725,Koparkhairane Station Road,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,7500000
561,1300,Kanjurmarg,3,0,1,1,1,0,1,0,1,0,0,0,0,1,1,23000000
562,275,Thane,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,3000000
563,275,Thane,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,2000000
564,1065,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,4500000
565,275,Thane,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,8500000
566,530,Thane,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,3000000
567,600,Kandivali West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,8800000
568,1245,Eastern Express Highway Vikhroli,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,17000000
569,1257,Magathane,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,20700000
570,1175,Magathane,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,18000000
571,1053,Magathane,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,17500000
572,1052,Rawal Pada,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,18500000
573,730,Ambernath East,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,3874000
574,650,Dokali Pada,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8500000
575,650,Magathane,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,9600000
576,650,Magathane,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,10800000
577,1050,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,18500000
578,1250,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,21000000
579,1050,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,15000000
580,1150,Magathane,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,21000000
581,1450,Magathane,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,30000000
582,1550,Magathane,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,27000000
583,1075,Magathane,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,22100000
584,1350,Magathane,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,18500000
585,650,Magathane,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,10500000
586,1050,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,16500000
587,1350,Dattapada,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,28500000
588,1650,Magathane,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,28000000
589,1050,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19000000
590,1350,Rajendra Nagar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,18800000
591,1650,Magathane,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,27000000
592,950,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,15000000
593,1300,Dattapada,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,24000000
594,600,Dattapada,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,11200000
595,1165,Magathane,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19000000
596,1357,Magathane,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,27500000
597,1500,Dattapada,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,23000000
598,650,Magathane,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,10000000
599,1050,Magathane,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,17000000
600,1050,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,15500000
601,950,Magathane,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,14500000
602,1150,Magathane,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,20500000
603,1100,Magathane,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,22500000
604,1450,Magathane,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,26500000
605,1100,Dattapada,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,23000000
606,1350,Rajendra Nagar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,18000000
607,1350,Rajendra Nagar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19000000
608,1650,Magathane,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,29000000
